Date,Consumption,Atypical_Day,Religious Holidays,Consumption_t-1,Consumption_t-2,Consumption_t-3,Consumption_t-4,Consumption_t-5,Consumption_t-6,Consumption_t-7,Consumption_t-8,Consumption_t-9,Consumption_t-10,Consumption_t-11,Consumption_t-12,Consumption_t-13,Consumption_t-14
2017-02-25,684892.5900000001,1.0,0.0,754708.62,790916.53,801877.72,820504.9299999998,818787.6800000002,808597.0099999999,703597.5199999999,801444.83,843609.0299999998,866734.64,870000.71,857279.1099999999,833064.22,714958.7900000002
2017-02-26,782438.6200000001,1.0,0.0,684892.5900000001,754708.62,790916.53,801877.72,820504.9299999998,818787.6800000002,808597.0099999999,703597.5199999999,801444.83,843609.0299999998,866734.64,870000.71,857279.1099999999,833064.22
2017-02-27,791345.91,0.0,0.0,782438.6200000001,684892.5900000001,754708.62,790916.53,801877.72,820504.9299999998,818787.6800000002,808597.0099999999,703597.5199999999,801444.83,843609.0299999998,866734.64,870000.71,857279.1099999999
2017-02-28,782090.4299999998,0.0,0.0,791345.91,782438.6200000001,684892.5900000001,754708.62,790916.53,801877.72,820504.9299999998,818787.6800000002,808597.0099999999,703597.5199999999,801444.83,843609.0299999998,866734.64,870000.71
2017-03-01,795671.3200000002,0.0,0.0,782090.4299999998,791345.91,782438.6200000001,684892.5900000001,754708.62,790916.53,801877.72,820504.9299999998,818787.6800000002,808597.0099999999,703597.5199999999,801444.83,843609.0299999998,866734.64
2017-03-02,792077.78,0.0,0.0,795671.3200000002,782090.4299999998,791345.91,782438.6200000001,684892.5900000001,754708.62,790916.53,801877.72,820504.9299999998,818787.6800000002,808597.0099999999,703597.5199999999,801444.83,843609.0299999998
2017-03-03,750092.5700000002,0.0,0.0,792077.78,795671.3200000002,782090.4299999998,791345.91,782438.6200000001,684892.5900000001,754708.62,790916.53,801877.72,820504.9299999998,818787.6800000002,808597.0099999999,703597.5199999999,801444.83
2017-03-04,656605.58,1.0,0.0,750092.5700000002,792077.78,795671.3200000002,782090.4299999998,791345.91,782438.6200000001,684892.5900000001,754708.62,790916.53,801877.72,820504.9299999998,818787.6800000002,808597.0099999999,703597.5199999999
2017-03-05,745701.1699999998,1.0,0.0,656605.58,750092.5700000002,792077.78,795671.3200000002,782090.4299999998,791345.91,782438.6200000001,684892.5900000001,754708.62,790916.53,801877.72,820504.9299999998,818787.6800000002,808597.0099999999
2017-03-06,760335.9999999999,0.0,0.0,745701.1699999998,656605.58,750092.5700000002,792077.78,795671.3200000002,782090.4299999998,791345.91,782438.6200000001,684892.5900000001,754708.62,790916.53,801877.72,820504.9299999998,818787.6800000002
2017-03-07,771796.15,0.0,0.0,760335.9999999999,745701.1699999998,656605.58,750092.5700000002,792077.78,795671.3200000002,782090.4299999998,791345.91,782438.6200000001,684892.5900000001,754708.62,790916.53,801877.72,820504.9299999998
2017-03-08,787216.7599999999,0.0,0.0,771796.15,760335.9999999999,745701.1699999998,656605.58,750092.5700000002,792077.78,795671.3200000002,782090.4299999998,791345.91,782438.6200000001,684892.5900000001,754708.62,790916.53,801877.72
2017-03-09,780273.2500000001,0.0,0.0,787216.7599999999,771796.15,760335.9999999999,745701.1699999998,656605.58,750092.5700000002,792077.78,795671.3200000002,782090.4299999998,791345.91,782438.6200000001,684892.5900000001,754708.62,790916.53
2017-03-10,756510.38,0.0,0.0,780273.2500000001,787216.7599999999,771796.15,760335.9999999999,745701.1699999998,656605.58,750092.5700000002,792077.78,795671.3200000002,782090.4299999998,791345.91,782438.6200000001,684892.5900000001,754708.62
2017-03-11,685781.2099999997,1.0,0.0,756510.38,780273.2500000001,787216.7599999999,771796.15,760335.9999999999,745701.1699999998,656605.58,750092.5700000002,792077.78,795671.3200000002,782090.4299999998,791345.91,782438.6200000001,684892.5900000001
2017-03-12,783949.9299999998,1.0,0.0,685781.2099999997,756510.38,780273.2500000001,787216.7599999999,771796.15,760335.9999999999,745701.1699999998,656605.58,750092.5700000002,792077.78,795671.3200000002,782090.4299999998,791345.91,782438.6200000001
2017-03-13,817645.99,0.0,0.0,783949.9299999998,685781.2099999997,756510.38,780273.2500000001,787216.7599999999,771796.15,760335.9999999999,745701.1699999998,656605.58,750092.5700000002,792077.78,795671.3200000002,782090.4299999998,791345.91
2017-03-14,815414.7900000002,0.0,0.0,817645.99,783949.9299999998,685781.2099999997,756510.38,780273.2500000001,787216.7599999999,771796.15,760335.9999999999,745701.1699999998,656605.58,750092.5700000002,792077.78,795671.3200000002,782090.4299999998
2017-03-15,812149.6,0.0,0.0,815414.7900000002,817645.99,783949.9299999998,685781.2099999997,756510.38,780273.2500000001,787216.7599999999,771796.15,760335.9999999999,745701.1699999998,656605.58,750092.5700000002,792077.78,795671.3200000002
2017-03-16,821441.3599999999,0.0,0.0,812149.6,815414.7900000002,817645.99,783949.9299999998,685781.2099999997,756510.38,780273.2500000001,787216.7599999999,771796.15,760335.9999999999,745701.1699999998,656605.58,750092.5700000002,792077.78
2017-03-17,770772.73,0.0,0.0,821441.3599999999,812149.6,815414.7900000002,817645.99,783949.9299999998,685781.2099999997,756510.38,780273.2500000001,787216.7599999999,771796.15,760335.9999999999,745701.1699999998,656605.58,750092.5700000002
2017-03-18,678009.6599999999,1.0,0.0,770772.73,821441.3599999999,812149.6,815414.7900000002,817645.99,783949.9299999998,685781.2099999997,756510.38,780273.2500000001,787216.7599999999,771796.15,760335.9999999999,745701.1699999998,656605.58
2017-03-19,764613.2400000001,1.0,0.0,678009.6599999999,770772.73,821441.3599999999,812149.6,815414.7900000002,817645.99,783949.9299999998,685781.2099999997,756510.38,780273.2500000001,787216.7599999999,771796.15,760335.9999999999,745701.1699999998
2017-03-20,774566.3999999998,0.0,0.0,764613.2400000001,678009.6599999999,770772.73,821441.3599999999,812149.6,815414.7900000002,817645.99,783949.9299999998,685781.2099999997,756510.38,780273.2500000001,787216.7599999999,771796.15,760335.9999999999
2017-03-21,776665.2400000001,0.0,0.0,774566.3999999998,764613.2400000001,678009.6599999999,770772.73,821441.3599999999,812149.6,815414.7900000002,817645.99,783949.9299999998,685781.2099999997,756510.38,780273.2500000001,787216.7599999999,771796.15
2017-03-22,772559.9700000002,0.0,0.0,776665.2400000001,774566.3999999998,764613.2400000001,678009.6599999999,770772.73,821441.3599999999,812149.6,815414.7900000002,817645.99,783949.9299999998,685781.2099999997,756510.38,780273.2500000001,787216.7599999999
2017-03-23,761592.1000000002,0.0,0.0,772559.9700000002,776665.2400000001,774566.3999999998,764613.2400000001,678009.6599999999,770772.73,821441.3599999999,812149.6,815414.7900000002,817645.99,783949.9299999998,685781.2099999997,756510.38,780273.2500000001
2017-03-24,723932.58,0.0,0.0,761592.1000000002,772559.9700000002,776665.2400000001,774566.3999999998,764613.2400000001,678009.6599999999,770772.73,821441.3599999999,812149.6,815414.7900000002,817645.99,783949.9299999998,685781.2099999997,756510.38
2017-03-25,647552.5,1.0,0.0,723932.58,761592.1000000002,772559.9700000002,776665.2400000001,774566.3999999998,764613.2400000001,678009.6599999999,770772.73,821441.3599999999,812149.6,815414.7900000002,817645.99,783949.9299999998,685781.2099999997
2017-03-26,755355.9400000002,1.0,0.0,647552.5,723932.58,761592.1000000002,772559.9700000002,776665.2400000001,774566.3999999998,764613.2400000001,678009.6599999999,770772.73,821441.3599999999,812149.6,815414.7900000002,817645.99,783949.9299999998
2017-03-27,766800.5500000002,0.0,0.0,755355.9400000002,647552.5,723932.58,761592.1000000002,772559.9700000002,776665.2400000001,774566.3999999998,764613.2400000001,678009.6599999999,770772.73,821441.3599999999,812149.6,815414.7900000002,817645.99
2017-03-28,759119.5000000001,0.0,0.0,766800.5500000002,755355.9400000002,647552.5,723932.58,761592.1000000002,772559.9700000002,776665.2400000001,774566.3999999998,764613.2400000001,678009.6599999999,770772.73,821441.3599999999,812149.6,815414.7900000002
2017-03-29,756073.63,0.0,0.0,759119.5000000001,766800.5500000002,755355.9400000002,647552.5,723932.58,761592.1000000002,772559.9700000002,776665.2400000001,774566.3999999998,764613.2400000001,678009.6599999999,770772.73,821441.3599999999,812149.6
2017-03-30,764130.41,0.0,0.0,756073.63,759119.5000000001,766800.5500000002,755355.9400000002,647552.5,723932.58,761592.1000000002,772559.9700000002,776665.2400000001,774566.3999999998,764613.2400000001,678009.6599999999,770772.73,821441.3599999999
2017-03-31,731754.28,0.0,0.0,764130.41,756073.63,759119.5000000001,766800.5500000002,755355.9400000002,647552.5,723932.58,761592.1000000002,772559.9700000002,776665.2400000001,774566.3999999998,764613.2400000001,678009.6599999999,770772.73
2017-04-01,651317.93,1.0,0.0,731754.28,764130.41,756073.63,759119.5000000001,766800.5500000002,755355.9400000002,647552.5,723932.58,761592.1000000002,772559.9700000002,776665.2400000001,774566.3999999998,764613.2400000001,678009.6599999999
2017-04-02,740144.4299999998,1.0,0.0,651317.93,731754.28,764130.41,756073.63,759119.5000000001,766800.5500000002,755355.9400000002,647552.5,723932.58,761592.1000000002,772559.9700000002,776665.2400000001,774566.3999999998,764613.2400000001
2017-04-03,757195.7500000001,0.0,0.0,740144.4299999998,651317.93,731754.28,764130.41,756073.63,759119.5000000001,766800.5500000002,755355.9400000002,647552.5,723932.58,761592.1000000002,772559.9700000002,776665.2400000001,774566.3999999998
2017-04-04,752732.56,0.0,0.0,757195.7500000001,740144.4299999998,651317.93,731754.28,764130.41,756073.63,759119.5000000001,766800.5500000002,755355.9400000002,647552.5,723932.58,761592.1000000002,772559.9700000002,776665.2400000001
2017-04-05,757139.83,0.0,0.0,752732.56,757195.7500000001,740144.4299999998,651317.93,731754.28,764130.41,756073.63,759119.5000000001,766800.5500000002,755355.9400000002,647552.5,723932.58,761592.1000000002,772559.9700000002
2017-04-06,757948.87,0.0,0.0,757139.83,752732.56,757195.7500000001,740144.4299999998,651317.93,731754.28,764130.41,756073.63,759119.5000000001,766800.5500000002,755355.9400000002,647552.5,723932.58,761592.1000000002
2017-04-07,736699.9299999998,0.0,0.0,757948.87,757139.83,752732.56,757195.7500000001,740144.4299999998,651317.93,731754.28,764130.41,756073.63,759119.5000000001,766800.5500000002,755355.9400000002,647552.5,723932.58
2017-04-08,663390.9700000001,1.0,0.0,736699.9299999998,757948.87,757139.83,752732.56,757195.7500000001,740144.4299999998,651317.93,731754.28,764130.41,756073.63,759119.5000000001,766800.5500000002,755355.9400000002,647552.5
2017-04-09,754337.28,1.0,0.0,663390.9700000001,736699.9299999998,757948.87,757139.83,752732.56,757195.7500000001,740144.4299999998,651317.93,731754.28,764130.41,756073.63,759119.5000000001,766800.5500000002,755355.9400000002
2017-04-10,765725.4899999999,0.0,0.0,754337.28,663390.9700000001,736699.9299999998,757948.87,757139.83,752732.56,757195.7500000001,740144.4299999998,651317.93,731754.28,764130.41,756073.63,759119.5000000001,766800.5500000002
2017-04-11,771515.9600000002,0.0,0.0,765725.4899999999,754337.28,663390.9700000001,736699.9299999998,757948.87,757139.83,752732.56,757195.7500000001,740144.4299999998,651317.93,731754.28,764130.41,756073.63,759119.5000000001
2017-04-12,776274.9099999998,0.0,0.0,771515.9600000002,765725.4899999999,754337.28,663390.9700000001,736699.9299999998,757948.87,757139.83,752732.56,757195.7500000001,740144.4299999998,651317.93,731754.28,764130.41,756073.63
2017-04-13,751711.9299999998,0.0,0.0,776274.9099999998,771515.9600000002,765725.4899999999,754337.28,663390.9700000001,736699.9299999998,757948.87,757139.83,752732.56,757195.7500000001,740144.4299999998,651317.93,731754.28,764130.41
2017-04-14,714415.2800000001,0.0,0.0,751711.9299999998,776274.9099999998,771515.9600000002,765725.4899999999,754337.28,663390.9700000001,736699.9299999998,757948.87,757139.83,752732.56,757195.7500000001,740144.4299999998,651317.93,731754.28
2017-04-15,601043.1199999999,1.0,0.0,714415.2800000001,751711.9299999998,776274.9099999998,771515.9600000002,765725.4899999999,754337.28,663390.9700000001,736699.9299999998,757948.87,757139.83,752732.56,757195.7500000001,740144.4299999998,651317.93
2017-04-16,712620.3499999999,1.0,0.0,601043.1199999999,714415.2800000001,751711.9299999998,776274.9099999998,771515.9600000002,765725.4899999999,754337.28,663390.9700000001,736699.9299999998,757948.87,757139.83,752732.56,757195.7500000001,740144.4299999998
2017-04-17,759250.4800000002,0.0,0.0,712620.3499999999,601043.1199999999,714415.2800000001,751711.9299999998,776274.9099999998,771515.9600000002,765725.4899999999,754337.28,663390.9700000001,736699.9299999998,757948.87,757139.83,752732.56,757195.7500000001
2017-04-18,752028.9400000002,0.0,0.0,759250.4800000002,712620.3499999999,601043.1199999999,714415.2800000001,751711.9299999998,776274.9099999998,771515.9600000002,765725.4899999999,754337.28,663390.9700000001,736699.9299999998,757948.87,757139.83,752732.56
2017-04-19,747615.62,0.0,0.0,752028.9400000002,759250.4800000002,712620.3499999999,601043.1199999999,714415.2800000001,751711.9299999998,776274.9099999998,771515.9600000002,765725.4899999999,754337.28,663390.9700000001,736699.9299999998,757948.87,757139.83
2017-04-20,756974.94,0.0,0.0,747615.62,752028.9400000002,759250.4800000002,712620.3499999999,601043.1199999999,714415.2800000001,751711.9299999998,776274.9099999998,771515.9600000002,765725.4899999999,754337.28,663390.9700000001,736699.9299999998,757948.87
2017-04-21,728334.6,0.0,0.0,756974.94,747615.62,752028.9400000002,759250.4800000002,712620.3499999999,601043.1199999999,714415.2800000001,751711.9299999998,776274.9099999998,771515.9600000002,765725.4899999999,754337.28,663390.9700000001,736699.9299999998
2017-04-22,634712.6100000001,1.0,0.0,728334.6,756974.94,747615.62,752028.9400000002,759250.4800000002,712620.3499999999,601043.1199999999,714415.2800000001,751711.9299999998,776274.9099999998,771515.9600000002,765725.4899999999,754337.28,663390.9700000001
2017-04-23,748856.84,1.0,0.0,634712.6100000001,728334.6,756974.94,747615.62,752028.9400000002,759250.4800000002,712620.3499999999,601043.1199999999,714415.2800000001,751711.9299999998,776274.9099999998,771515.9600000002,765725.4899999999,754337.28
2017-04-24,765718.1999999998,0.0,0.0,748856.84,634712.6100000001,728334.6,756974.94,747615.62,752028.9400000002,759250.4800000002,712620.3499999999,601043.1199999999,714415.2800000001,751711.9299999998,776274.9099999998,771515.9600000002,765725.4899999999
2017-04-25,765186.4899999999,0.0,0.0,765718.1999999998,748856.84,634712.6100000001,728334.6,756974.94,747615.62,752028.9400000002,759250.4800000002,712620.3499999999,601043.1199999999,714415.2800000001,751711.9299999998,776274.9099999998,771515.9600000002
2017-04-26,766173.8500000002,0.0,0.0,765186.4899999999,765718.1999999998,748856.84,634712.6100000001,728334.6,756974.94,747615.62,752028.9400000002,759250.4800000002,712620.3499999999,601043.1199999999,714415.2800000001,751711.9299999998,776274.9099999998
2017-04-27,759033.2700000001,0.0,0.0,766173.8500000002,765186.4899999999,765718.1999999998,748856.84,634712.6100000001,728334.6,756974.94,747615.62,752028.9400000002,759250.4800000002,712620.3499999999,601043.1199999999,714415.2800000001,751711.9299999998
2017-04-28,729974.5,0.0,0.0,759033.2700000001,766173.8500000002,765186.4899999999,765718.1999999998,748856.84,634712.6100000001,728334.6,756974.94,747615.62,752028.9400000002,759250.4800000002,712620.3499999999,601043.1199999999,714415.2800000001
2017-04-29,643530.32,1.0,0.0,729974.5,759033.2700000001,766173.8500000002,765186.4899999999,765718.1999999998,748856.84,634712.6100000001,728334.6,756974.94,747615.62,752028.9400000002,759250.4800000002,712620.3499999999,601043.1199999999
2017-04-30,660265.59,1.0,0.0,643530.32,729974.5,759033.2700000001,766173.8500000002,765186.4899999999,765718.1999999998,748856.84,634712.6100000001,728334.6,756974.94,747615.62,752028.9400000002,759250.4800000002,712620.3499999999
2017-05-01,744030.84,1.0,0.0,660265.59,643530.32,729974.5,759033.2700000001,766173.8500000002,765186.4899999999,765718.1999999998,748856.84,634712.6100000001,728334.6,756974.94,747615.62,752028.9400000002,759250.4800000002
2017-05-02,768339.82,0.0,0.0,744030.84,660265.59,643530.32,729974.5,759033.2700000001,766173.8500000002,765186.4899999999,765718.1999999998,748856.84,634712.6100000001,728334.6,756974.94,747615.62,752028.9400000002
2017-05-03,776934.4300000002,0.0,0.0,768339.82,744030.84,660265.59,643530.32,729974.5,759033.2700000001,766173.8500000002,765186.4899999999,765718.1999999998,748856.84,634712.6100000001,728334.6,756974.94,747615.62
